"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US06059099251","Census Tract 992.51, Orange County, California","74097","17169",
"1400000US06059099305","Census Tract 993.05, Orange County, California","85145","16573",
"1400000US06059099306","Census Tract 993.06, Orange County, California","82089","11867",
"1400000US06059099307","Census Tract 993.07, Orange County, California","88929","17164",
"1400000US06059099308","Census Tract 993.08, Orange County, California","197181","48369",
"1400000US06059099309","Census Tract 993.09, Orange County, California","104776","17127",
"1400000US06059099310","Census Tract 993.10, Orange County, California","101442","29218",
"1400000US06059099311","Census Tract 993.11, Orange County, California","102212","8733",
"1400000US06059099402","Census Tract 994.02, Orange County, California","66801","11931",
"1400000US06059099404","Census Tract 994.04, Orange County, California","124899","14227",
"1400000US06059099405","Census Tract 994.05, Orange County, California","105794","9156",
"1400000US06059099406","Census Tract 994.06, Orange County, California","90781","20482",
"1400000US06059099407","Census Tract 994.07, Orange County, California","108393","15581",
"1400000US06059099408","Census Tract 994.08, Orange County, California","117250","20815",
"1400000US06059099410","Census Tract 994.10, Orange County, California","63674","27943",
"1400000US06059099411","Census Tract 994.11, Orange County, California","73699","7583",
"1400000US06059099412","Census Tract 994.12, Orange County, California","81023","14427",
"1400000US06059099415","Census Tract 994.15, Orange County, California","140144","11701",
"1400000US06059099416","Census Tract 994.16, Orange County, California","96676","11980",
"1400000US06059099417","Census Tract 994.17, Orange County, California","101224","16145",
"1400000US06059099418","Census Tract 994.18, Orange County, California","40562","16061",
"1400000US06059099419","Census Tract 994.19, Orange County, California","160607","34155",
"1400000US06059099502","Census Tract 995.02, Orange County, California","67014","8439",
"1400000US06059099504","Census Tract 995.04, Orange County, California","120605","21906",
"1400000US06059099506","Census Tract 995.06, Orange County, California","100303","15484",
"1400000US06059099508","Census Tract 995.08, Orange County, California","77367","12760",
"1400000US06059099509","Census Tract 995.09, Orange County, California","51790","12458",
"1400000US06059099510","Census Tract 995.10, Orange County, California","38954","6476",
"1400000US06059099511","Census Tract 995.11, Orange County, California","104539","13480",
"1400000US06059099512","Census Tract 995.12, Orange County, California","115417","23418",
"1400000US06059099513","Census Tract 995.13, Orange County, California","107538","22531",
"1400000US06059099514","Census Tract 995.14, Orange County, California","130437","25471",
"1400000US06059099601","Census Tract 996.01, Orange County, California","52864","8548",
"1400000US06059099602","Census Tract 996.02, Orange County, California","114375","17147",
"1400000US06059099603","Census Tract 996.03, Orange County, California","118917","21570",
"1400000US06059099604","Census Tract 996.04, Orange County, California","109063","28116",
"1400000US06059099605","Census Tract 996.05, Orange County, California","123281","29311",
"1400000US06059099701","Census Tract 997.01, Orange County, California","61648","12551",
"1400000US06059099702","Census Tract 997.02, Orange County, California","56763","24596",
"1400000US06059099703","Census Tract 997.03, Orange County, California","83947","14880",
"1400000US06059099801","Census Tract 998.01, Orange County, California","61486","14251",
"1400000US06059099802","Census Tract 998.02, Orange County, California","33400","5499",
"1400000US06059099803","Census Tract 998.03, Orange County, California","52396","10886",
"1400000US06059099902","Census Tract 999.02, Orange County, California","85833","19858",
"1400000US06059099903","Census Tract 999.03, Orange County, California","76302","20282",
"1400000US06059099904","Census Tract 999.04, Orange County, California","46250","13091",
"1400000US06059099905","Census Tract 999.05, Orange County, California","79857","21573",
"1400000US06059099906","Census Tract 999.06, Orange County, California","123438","29278",
"1400000US06059110001","Census Tract 1100.01, Orange County, California","124735","21248",
"1400000US06059110003","Census Tract 1100.03, Orange County, California","93309","30487",
"1400000US06059110004","Census Tract 1100.04, Orange County, California","108711","15296",
"1400000US06059110005","Census Tract 1100.05, Orange County, California","86298","18686",
"1400000US06059110006","Census Tract 1100.06, Orange County, California","143438","36549",
"1400000US06059110007","Census Tract 1100.07, Orange County, California","135202","20143",
"1400000US06059110008","Census Tract 1100.08, Orange County, California","108125","27439",
"1400000US06059110010","Census Tract 1100.10, Orange County, California","135179","16369",
"1400000US06059110011","Census Tract 1100.11, Orange County, California","117679","23497",
"1400000US06059110012","Census Tract 1100.12, Orange County, California","144250","40291",
"1400000US06059110014","Census Tract 1100.14, Orange County, California","77125","21142",
"1400000US06059110015","Census Tract 1100.15, Orange County, California","110278","28064",
"1400000US06059110102","Census Tract 1101.02, Orange County, California","111445","23500",
"1400000US06059110104","Census Tract 1101.04, Orange County, California","80285","13135",
"1400000US06059110106","Census Tract 1101.06, Orange County, California","107045","11870",
"1400000US06059110108","Census Tract 1101.08, Orange County, California","80761","33133",
"1400000US06059110109","Census Tract 1101.09, Orange County, California","107463","12665",
"1400000US06059110110","Census Tract 1101.10, Orange County, California","79199","8926",
"1400000US06059110111","Census Tract 1101.11, Orange County, California","99040","10920",
"1400000US06059110113","Census Tract 1101.13, Orange County, California","113258","14487",
"1400000US06059110114","Census Tract 1101.14, Orange County, California","115925","13930",
"1400000US06059110115","Census Tract 1101.15, Orange County, California","89643","26345",
"1400000US06059110116","Census Tract 1101.16, Orange County, California","115313","31030",
"1400000US06059110117","Census Tract 1101.17, Orange County, California","103368","14136",
"1400000US06059110118","Census Tract 1101.18, Orange County, California","190096","34513",
"1400000US06059110201","Census Tract 1102.01, Orange County, California","70313","19761",
"1400000US06059110202","Census Tract 1102.02, Orange County, California","57054","9280",
"1400000US06059110203","Census Tract 1102.03, Orange County, California","111490","14181",
"1400000US06059110301","Census Tract 1103.01, Orange County, California","104135","20889",
"1400000US06059110302","Census Tract 1103.02, Orange County, California","115560","25108",
"1400000US06059110303","Census Tract 1103.03, Orange County, California","92224","16349",
"1400000US06059110304","Census Tract 1103.04, Orange County, California","108681","21813",
"1400000US06059110401","Census Tract 1104.01, Orange County, California","99875","13456",
"1400000US06059110402","Census Tract 1104.02, Orange County, California","93088","15142",
"1400000US06059110500","Census Tract 1105, Orange County, California","60801","6643",
"1400000US06059110603","Census Tract 1106.03, Orange County, California","56563","13103",
"1400000US06059110604","Census Tract 1106.04, Orange County, California","112150","18363",
"1400000US06059110605","Census Tract 1106.05, Orange County, California","109067","12782",
"1400000US06059110606","Census Tract 1106.06, Orange County, California","65682","11634",
"1400000US06059110607","Census Tract 1106.07, Orange County, California","62550","30562",
"1400000US06059980000","Census Tract 9800, Orange County, California","-","**",
"1400000US06059990100","Census Tract 9901, Orange County, California","-","**",
"1400000US06061020104","Census Tract 201.04, Placer County, California","82695","17124",
"1400000US06061020105","Census Tract 201.05, Placer County, California","88250","32511",
"1400000US06061020106","Census Tract 201.06, Placer County, California","76477","5895",
"1400000US06061020107","Census Tract 201.07, Placer County, California","49028","14182",
"1400000US06061020200","Census Tract 202, Placer County, California","83809","15310",
"1400000US06061020300","Census Tract 203, Placer County, California","47615","11794",
"1400000US06061020401","Census Tract 204.01, Placer County, California","45993","11694",
